Thu 07 Mar 2024 22:02:09 INFO  [Config Info]	Model: HPN,	Task: node_classification,	Dataset: PPI_graph
Thu 07 Mar 2024 22:02:14 INFO  [Train Info] Epoch: 17, Train loss: 0.2656, Valid loss: 0.2499. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:14 INFO  [Train Info] Epoch: 18, Train loss: 0.2509, Valid loss: 0.2373. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:15 INFO  [Train Info] Epoch: 19, Train loss: 0.2382, Valid loss: 0.2267. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:15 INFO  [Train Info] Epoch: 20, Train loss: 0.2274, Valid loss: 0.2178. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:15 INFO  [Train Info] Epoch: 21, Train loss: 0.2185, Valid loss: 0.2105. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:15 INFO  [Train Info] Epoch: 22, Train loss: 0.2111, Valid loss: 0.2046. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:15 INFO  [Train Info] Epoch: 23, Train loss: 0.2052, Valid loss: 0.2000. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:15 INFO  [Train Info] Epoch: 24, Train loss: 0.2004, Valid loss: 0.1963. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:15 INFO  [Train Info] Epoch: 25, Train loss: 0.1967, Valid loss: 0.1935. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:15 INFO  [Train Info] Epoch: 26, Train loss: 0.1939, Valid loss: 0.1914. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:15 INFO  [Train Info] Epoch: 27, Train loss: 0.1917, Valid loss: 0.1898. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:15 INFO  [Train Info] Epoch: 28, Train loss: 0.1900, Valid loss: 0.1886. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:16 INFO  [Train Info] Epoch: 29, Train loss: 0.1888, Valid loss: 0.1877. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:16 INFO  [Train Info] Epoch: 30, Train loss: 0.1878, Valid loss: 0.1870. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:16 INFO  [Train Info] Epoch: 31, Train loss: 0.1871, Valid loss: 0.1865. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:16 INFO  [Train Info] Epoch: 32, Train loss: 0.1865, Valid loss: 0.1861. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:16 INFO  [Train Info] Epoch: 33, Train loss: 0.1861, Valid loss: 0.1858. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:16 INFO  [Train Info] Epoch: 34, Train loss: 0.1857, Valid loss: 0.1855. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:16 INFO  [Train Info] Epoch: 35, Train loss: 0.1854, Valid loss: 0.1853. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:16 INFO  [Train Info] Epoch: 36, Train loss: 0.1852, Valid loss: 0.1852. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:16 INFO  [Train Info] Epoch: 37, Train loss: 0.1850, Valid loss: 0.1851. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:17 INFO  [Train Info] Epoch: 38, Train loss: 0.1849, Valid loss: 0.1851. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:17 INFO  [Train Info] Epoch: 39, Train loss: 0.1848, Valid loss: 0.1851. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:17 INFO  [Train Info] Epoch: 40, Train loss: 0.1848, Valid loss: 0.1852. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:17 INFO  [Train Info] Epoch: 41, Train loss: 0.1848, Valid loss: 0.1853. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:17 INFO  [Train Info] Epoch: 42, Train loss: 0.1850, Valid loss: 0.1856. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:17 INFO  [Train Info] Epoch: 43, Train loss: 0.1852, Valid loss: 0.1859. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:17 INFO  [Train Info] Epoch: 44, Train loss: 0.1855, Valid loss: 0.1863. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:17 INFO  [Train Info] Epoch: 45, Train loss: 0.1858, Valid loss: 0.1867. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:17 INFO  [Train Info] Epoch: 46, Train loss: 0.1862, Valid loss: 0.1872. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:17 INFO  [Train Info] Epoch: 47, Train loss: 0.1867, Valid loss: 0.1878. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:17 INFO  [Train Info] Epoch: 48, Train loss: 0.1872, Valid loss: 0.1884. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:17 INFO  [Train Info] Epoch: 49, Train loss: 0.1878, Valid loss: 0.1890. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
Thu 07 Mar 2024 22:02:18 INFO  [Train Info] Epoch: 50, Train loss: 0.1884, Valid loss: 0.1896. [Evaluation metric]	Mode:train, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:valid, Macro_f1: 0.0000; Micro_f1: 0.0000; 	Mode:test, Macro_f1: 0.0000; Micro_f1: 0.0000; 
